dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,moa_num_entities,moa_num_relations,moa_contrastive_relation_count,moa_config_overlays,moa_llm_base_url,moa_llm_max_tokens_param,moa_extractor_model_name,moa_extractor_lambda,moa_extractor_top_sentence_proportion,moa_kgsum_max_summary_tokens,moa_abstractor_max_summary_words,moa_abstractor_max_summary_tokens,moa_amf_max_summary_words,moa_amf_max_summary_tokens,moa_force_extractor_anchor,moa_max_kgsum_weight,moa_direct_anchor_output,moa_direct_anchor_policy,case_agent_log,case_metadata,generated_summary
vn_mds,cluster_168,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8402555910543131,0.6064,0.46166134185303515,rouge-score,unicode_char,2,1,max_rouge_tuple,20033,1669,8,28.976676040911116,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_168_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_168_moa_graphsum/metadata.json,"Bộ Tài chính đã ban hành văn bản số 14239/BTC-QLG vào ngày 22/10/2013 nhằm điều hành kinh doanh xăng dầu dựa trên diễn biến giá thế giới. Theo số liệu, giá bán hiện hành của các mặt hàng như xăng RON 92, dầu Diesel, dầu hỏa và dầu Madut đều đang thấp hơn giá cơ sở bình quân 30 ngày (từ 21/9 đến 20/10/2013). Để đảm bảo lợi ích người tiêu dùng và cân đối ngân sách, Bộ Tài chính yêu cầu các doanh nghiệp đầu mối giữ ổn định giá bán và giữ nguyên thuế suất nhập khẩu. Cụ thể, Bộ quyết định giảm mức sử dụng Quỹ Bình ổn giá đối với xăng (từ 300 đồng/lít xuống 200 đồng/lít) và dầu hỏa (từ 800 đồng/lít xuống 700 đồng/lít). Đối với dầu Diesel, lợi nhuận định mức được giữ ở mức 100 đồng/lít với mức trích quỹ 300 đồng/lít. Các thay đổi này chính thức áp dụng từ 20 giờ ngày 22/10/2013, thể hiện chính sách quản lý nhà nước ưu tiên bảo vệ người tiêu dùng."
vn_mds,cluster_169,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8544680851063831,0.6121057118499574,0.47829787234042553,rouge-score,unicode_char,2,1,max_rouge_tuple,17710,1600,9,27.482549545937218,,4,72,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_169_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_169_moa_graphsum/metadata.json,"Chỉ số giá tiêu dùng (CPI) của Hà Nội trong tháng 10 tăng 0,57% so với tháng trước và tăng 6,89% so với cùng kỳ năm trước, với mức tăng bình quân 10 tháng đạt 6,4%. Nguyên nhân tăng chủ yếu do yếu tố thị trường thay vì quyết định hành chính như tháng 9. Nhóm hàng ăn và dịch vụ ăn uống tăng mạnh nhất (1,01%), trong đó lương thực tăng 2,96% do mưa bão gây thiếu hụt nguồn cung rau, củ quả. Nhóm hàng nhà ở, điện, nước, chất đốt và vật liệu xây dựng cũng tăng 0,7% do giá nước sạch tăng từ ngày 1/10. Ngược lại, nhóm giao thông giảm 0,24% nhờ giá xăng giảm gần 400 đồng/lít, trong khi nhóm bưu chính viễn thông và giáo dục giữ nguyên. Chỉ số giá vàng và USD giảm nhẹ. Dự báo CPI sẽ tiếp tục tăng vào cuối năm do sức mua tăng dịp Tết, đòi hỏi nhà nước cần thận trọng trong quản lý giá các mặt hàng thiết yếu để kiểm soát lạm phát."
vn_mds,cluster_17,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8201160541586073,0.47674418604651164,0.3346228239845261,rouge-score,unicode_char,2,0,max_rouge_tuple,16857,1708,9,29.052891244995408,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_17_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_17_moa_graphsum/metadata.json,"Trong chuyến thăm cấp cao tại Moscow vào tháng 10 năm 2013, Tổng thống Nga Vladimir Putin và Thủ tướng Ấn Độ Manmohan Singh đã thảo luận sâu rộng về quan hệ đối tác chiến lược trên nhiều lĩnh vực trọng yếu. Hai bên nhấn mạnh sự gắn kết lịch sử và nỗ lực nâng cao kim ngạch thương mại, đặc biệt là hàng công nghệ cao. Các thỏa thuận quan trọng đã đạt được trong lĩnh vực dầu khí, hệ thống định vị toàn cầu GLONASS và mở rộng hợp tác quân sự, bao gồm công nghệ tên lửa, hải quân và tập trận chung. Tuy nhiên, việc xây dựng thêm các lò phản ứng tại nhà máy điện hạt nhân Kudankulam và sản xuất máy bay Sukhoi Superjet tại Ấn Độ vẫn gặp bế tắc do các quy định an toàn khắt khe."
vn_mds,cluster_170,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8176420695504665,0.530161427357689,0.3884648006785411,rouge-score,unicode_char,2,1,max_rouge_tuple,21709,1811,10,31.38842376100365,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_170_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_170_moa_graphsum/metadata.json,"Tại buổi họp báo quý 3/2013, lãnh đạo Vinacomin xác nhận Tập đoàn điện lực Việt Nam (EVN) đã hoàn tất thanh toán khoản nợ 2.000 tỷ đồng. Hiện tại, nợ quá hạn của EVN chỉ còn ở mức dưới 200 tỷ đồng, được coi là biến động bình thường trong kinh doanh. Vinacomin cũng thông báo phát hành thành công 5.000 tỷ đồng trái phiếu kỳ hạn 5 năm để đầu tư vào các dự án than (chiếm 50%), bôxít (30%) và amôn nitrat. Về tiêu thụ, sản lượng xuất khẩu than giảm do thuế tăng và nhu cầu thị trường yếu, hiện chỉ ở mức tối thiểu để đảm bảo việc làm và nguồn thu ngân sách. Tập đoàn cũng đang thực hiện thoái vốn tại các lĩnh vực tài chính, ngân hàng, bảo hiểm và kiến nghị Chính phủ gỡ vướng cơ chế hỗ trợ vốn, giảm phí môi trường cho dự án bôxít. Kết quả kinh doanh 9 tháng đầu năm đạt doanh thu 68.630 tỷ đồng và lợi nhuận 1.500 tỷ đồng."
vn_mds,cluster_171,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8247282608695653,0.6217687074829932,0.4578804347826087,rouge-score,unicode_char,2,0,max_rouge_tuple,18023,1736,9,29.643441385007463,,4,68,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_171_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_171_moa_graphsum/metadata.json,"Sở Công thương Hà Nội, do Giám đốc Lê Hồng Thăng chỉ đạo, đã đưa ra quyết định cuối cùng về việc xử lý các cửa hàng xăng dầu trên địa bàn. Cụ thể, 12 cửa hàng xăng dầu thuộc diện di dời (như tại 2D Khâm Thiên, Đội Cấn, Đê La Thành) được phép hoạt động đến hết ngày 31/10/2013 để giải quyết hàng tồn và thanh lý hợp đồng, sau đó phải nộp lại giấy chứng nhận đủ điều kiện kinh doanh và chấm dứt hoạt động từ ngày 1/11/2013. Đối với 2 cửa hàng tại Trường Chinh và sân bay Nội Bài, đơn vị được kinh doanh đến tháng 5/2014 nhưng phải cam kết đảm bảo an toàn phòng cháy chữa cháy (PCCC). Ngoài ra, 32 cửa hàng phải cải tạo sớm để đảm bảo an toàn PCCC trước ngày 1/11/2013, và 324 cửa hàng khác phải hoàn tất việc nâng cấp, cải tạo trong năm 2013. Chi cục Quản lý thị trường sẽ phối hợp giám sát việc thực hiện các quy định này."
vn_mds,cluster_172,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8317008014247551,0.6458519179304192,0.4541406945681212,rouge-score,unicode_char,2,0,max_rouge_tuple,19840,1709,10,29.49682696594391,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_172_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_172_moa_graphsum/metadata.json,"Tập đoàn Hòa Phát (HPG) công bố kết quả kinh doanh tích cực trong 9 tháng đầu năm 2013 với doanh thu đạt 12.663 tỷ đồng (đạt 68% kế hoạch năm) và lợi nhuận sau thuế đạt 1.520 tỷ đồng, vượt 26,7% kế hoạch năm và gấp 1,9 lần so với cùng kỳ. Kết quả này có sự đóng góp đáng kể từ việc thu hồi được 264 tỷ đồng trong vụ việc liên quan đến ""bầu"" Kiên, giúp hoàn nhập 164 tỷ đồng dự phòng nợ khó đòi. Sản phẩm chủ lực là thép xây dựng đạt sản lượng tiêu thụ 491.578 tấn, chiếm 14,5% thị phần toàn quốc. Đặc biệt, việc vận hành đồng bộ cả hai giai đoạn của Khu liên hợp gang thép Hòa Phát tại Hải Dương từ tháng 10/2013 đã nâng tổng công suất thép xây dựng lên 1,15 triệu tấn/năm. Với quy trình sản xuất khép kín và sự sụt giảm của các đối thủ, HPG được dự báo sẽ tiếp tục mở rộng thị phần trong thời gian tới."
vn_mds,cluster_173,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8201193520886616,0.5909479077711358,0.43989769820971875,rouge-score,unicode_char,2,0,max_rouge_tuple,18482,1611,8,27.75063222798053,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_173_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_173_moa_graphsum/metadata.json,"Giá lúa và gạo tại Việt Nam, đặc biệt là khu vực Đồng bằng sông Cửu Long, liên tục tăng giá trong 4 tuần liên tiếp. Theo báo cáo của Hiệp hội Lương thực Việt Nam (VFA), giá lúa khô loại thường và lúa dài tăng từ 100-150 đồng/kg, trong khi gạo nguyên liệu và gạo thành phẩm (5% tấm, 15% tấm, 25% tấm) tăng mạnh từ 200-250 đồng/kg. Nguyên nhân chính được xác định là do tình trạng xuất khẩu tiểu ngạch ồ ạt từ khoảng 30 doanh nghiệp không có giấy phép, gây áp lực lên giá và ảnh hưởng đến thương hiệu gạo Việt Nam. Đồng thời, giá gạo Việt Nam đang thu hẹp khoảng cách với gạo Thái Lan và Ấn Độ do Việt Nam nâng giá trong khi các đối thủ hạ giá. Hiện tại, giá gạo 25% tấm và Jasmine tăng lên mức 360-370 USD/tấn và 545-555 USD/tấn. Về sản xuất, vụ Thu Đông 2013 đã xuống giống được 800.000 ha và thu hoạch 450.000 ha."
vn_mds,cluster_174,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8469565217391304,0.5017421602787456,0.3826086956521739,rouge-score,unicode_char,2,1,max_rouge_tuple,17673,1546,8,26.679388822056353,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_174_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_174_moa_graphsum/metadata.json,"Nữ ca sĩ Thu Phương vừa có chuyến trở về đầy cảm xúc với liveshow ""Mùa thu của Phương"" tại TP. Hồ Chí Minh và Hà Nội. Sau thời gian dài ở hải ngoại, cô bày tỏ sự xúc động và mong đợi được tái ngộ khán giả qua những giai điệu quen thuộc. Tại đêm diễn ở Hà Nội, Thu Phương đã rơi lệ nhiều lần khi thể hiện các ca khúc đầy hoài niệm như ""Như chưa bắt đầu"", ""Hoa tím ngày xưa"" và ""Hoa sữa"". Chương trình không chỉ là một buổi biểu diễn âm nhạc mà còn là không gian chia sẻ về tuổi thơ, những biến cố cuộc đời và sự tri ân sâu sắc dành cho khán giả. Bên cạnh các bản hit gắn liền với sự nghiệp, cô còn song ca cùng Hà Anh Tuấn và Đàm Vĩnh Hưng, đồng thời xuất hiện cùng anh trai Quang Minh và em gái Kim Oanh."
vn_mds,cluster_175,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7750294464075383,0.4250295159386068,0.3604240282685513,rouge-score,unicode_char,2,1,max_rouge_tuple,14662,1745,10,29.260581383947283,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_175_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_175_moa_graphsum/metadata.json,"Title: LINK: http://www.baomoi.com/Phat-dong-cuoc-thi-anh-Di-san-Viet-Nam/54/11307789.epi Cuộc thi nhằm tìm kiếm những câu chuyện bằng hình ảnh mang chủ đề về di sản trên khắp đất nước Việt Nam như di sản thiên nhiên, văn hóa vật thể (làng nghề, thủ công mỹ nghệ, kiến trúc, điêu khắc, hội họa…), văn hóa phi vật thể (tín ngưỡng, tôn giáo, âm nhạc, ca múa, lễ hội, trò chơi dân gian…). Triển lãm các bức ảnh tham dự Cuộc thi Ảnh Di sản Việt Nam lần II sẽ được khởi đầu tại TP."
vn_mds,cluster_176,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8478764478764479,0.563031709203403,0.43243243243243246,rouge-score,unicode_char,2,0,max_rouge_tuple,16495,1686,9,28.517487394972704,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_176_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_176_moa_graphsum/metadata.json,"Nokia đã chính thức khánh thành nhà máy sản xuất điện thoại tại Khu công nghiệp Việt Nam - Singapore (VSIP), tỉnh Bắc Ninh vào ngày 28/10/2013. Với tổng vốn đầu tư ban đầu khoảng 302 triệu USD (200 triệu Euro), dự án này đánh dấu cột mốc quan trọng trong việc thu hút vốn đầu tư trực tiếp nước ngoài (FDI) vào Việt Nam. Nhà máy hiện đang vận hành giai đoạn một với công suất sản xuất tập trung vào dòng điện thoại phổ thông Nokia 105, phục vụ 95% thị trường nước ngoài và 5% thị trường nội địa. Cơ sở này không chỉ là trung tâm sản xuất quan trọng trong khu vực mà còn đóng vai trò đào tạo nhân lực. Việc đầu tư của Nokia khẳng định vị thế của Việt Nam như một trung tâm sản xuất công nghệ di động hàng đầu. Ngoài ra, Nokia còn duy trì các văn phòng tại Hà Nội, TP."
vn_mds,cluster_177,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8169556840077071,0.5714285714285713,0.3757225433526012,rouge-score,unicode_char,2,0,max_rouge_tuple,20104,1647,9,28.646144932019524,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_177_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_177_moa_graphsum/metadata.json,"Các tin tức nổi bật tập trung vào hai sự kiện tiêu biểu của Việt Nam trên đấu trường quốc tế. Tại cuộc thi Hoa hậu Hoàn vũ 2013, đại diện Trương Thị May đã bị hạ nhiệt độ dự đoán, không còn nằm trong top đầu của các trang tin sắc đẹp như Missosology và Globalbeauties sau một tuần diễn ra tại Nga. Trong khi đó, Thanh Long đã xuất sắc trở thành người Việt Nam thứ hai bay vào vũ trụ. Với tư cách là sinh viên ngành Hóa tại Úc, Long đã vượt qua 20.000 thí sinh để giành lấy cơ hội này, đồng thời hướng tới mục tiêu xác lập kỷ lục thế giới về người trẻ tuổi nhất bay vào không gian. Anh dự kiến sẽ tham gia trại huấn luyện không gian Axe Apollo tại Mỹ để hiện thực hóa ước mơ chinh phục vũ trụ, thể hiện ý chí kiên cường và niềm tự hào dân tộc."
vn_mds,cluster_179,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.872540633019675,0.7386461011139674,0.6809238665526091,rouge-score,unicode_char,2,0,max_rouge_tuple,12499,1564,9,26.075296971946955,,4,54,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_179_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_179_moa_graphsum/metadata.json,"Ngân hàng Standard Chartered vừa chính thức bổ nhiệm ông Nirukt Sapru làm Tổng Giám đốc (CEO) khu vực Việt Nam, Campuchia và Lào, thay thế ông Louis Taylor kể từ ngày 23/10/2013. Ông Louis Taylor, người vừa hoàn thành nhiệm kỳ 3 năm tại Việt Nam và nhận được bằng khen của Ngân hàng Nhà nước, đã được bổ nhiệm vào vị trí mới tại London (Anh). Ông Nirukt Sapru là người quốc tịch Ấn Độ với hơn 25 năm kinh nghiệm trong lĩnh vực ngân hàng thương mại và đầu tư tại châu Âu và châu Á. Trước đó, ông từng chịu trách nhiệm phát triển quan hệ khách hàng khối Doanh nghiệp lớn tại nhiều quốc gia bao gồm Úc, Philippines, Việt Nam, Campuchia, Lào, Myanmar và các nước khác."
vn_mds,cluster_18,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8384353741496599,0.6149914821124361,0.43367346938775514,rouge-score,unicode_char,2,1,max_rouge_tuple,15427,1490,9,25.530774235958233,,4,58,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_18_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_18_moa_graphsum/metadata.json,"Trong chuyến thăm chính thức Trung Quốc của Thủ tướng Nga Dmitry Medvedev, hai nước đã ký kết 21 thỏa thuận quan trọng nhằm thắt chặt quan hệ hợp tác chiến lược. Điểm nhấn nổi bật là thỏa thuận khung về dự án khí tự nhiên trị giá 20 tỷ USD, đảm bảo cung cấp ít nhất 3 triệu tấn khí đốt mỗi năm cho Trung Quốc. Ngoài ra, công ty Rosneft của Nga cam kết cung cấp 10 triệu tấn dầu thô mỗi năm cho Trung Quốc trong vòng 10 năm tới với tổng trị giá 85 tỷ USD, trong đó Sinopec sẽ chi trả 25-30% giá trị hợp đồng. Thủ tướng Medvedev và Thủ tướng Trung Quốc Lý Khắc Cường khẳng định hợp tác năng lượng là then chốt để duy trì tăng trưởng kinh tế và hỗ trợ các nền kinh tế mới nổi trước những biến động quốc tế phức tạp."
