dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,moa_num_entities,moa_num_relations,moa_contrastive_relation_count,moa_config_overlays,moa_llm_base_url,moa_llm_max_tokens_param,moa_extractor_model_name,moa_extractor_lambda,moa_extractor_top_sentence_proportion,moa_kgsum_max_summary_tokens,moa_abstractor_max_summary_words,moa_abstractor_max_summary_tokens,moa_amf_max_summary_words,moa_amf_max_summary_tokens,moa_force_extractor_anchor,moa_max_kgsum_weight,moa_direct_anchor_output,moa_direct_anchor_policy,case_agent_log,case_metadata,generated_summary
vims,Cluster_078,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8817966903073288,0.6023668639053255,0.3829787234042553,rouge-score,unicode_char,2,0,max_rouge_tuple,15211,1530,8,26.054458128055558,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_078_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_078_moa_graphsum/metadata.json,"Năm 2014, Natalie Tyson, một sinh viên 24 tuổi tại California, đã trở thành tình nguyện viên lái xe trong đoàn hộ tống Tổng thống Barack Obama tại San Francisco. Dù không có kinh nghiệm lái xe hạng nặng hay qua đào tạo an ninh, cô được lựa chọn nhờ hồ sơ lái xe ""sạch"" sau khi nhận được lời mời từ một người bạn làm việc tại Nhà Trắng. Nhiệm vụ của cô là điều khiển chiếc xe van chở 15 phóng viên trong đoàn xe hộ tống. Việc sử dụng tình nguyện viên lái xe là quy chuẩn từ những năm 1980 vì nhiệm vụ này không thuộc trách nhiệm của mật vụ hay cảnh sát. Tuy nhiên, điều này gây ra nhiều tranh cãi về an ninh. Cựu nhân viên mật vụ Dan Emmett cảnh báo rằng những lái xe ""tay mơ"" có thể gây hỗn loạn trong tình huống khẩn cấp do thiếu kỹ năng xử lý. Để đảm bảo an toàn, các mật vụ được huấn luyện để tách ""gói an ninh"" chứa Tổng thống ra khỏi đoàn xe nếu có sự cố, trong khi các tình nguyện viên chỉ được hướng dẫn sơ bộ là không được va chạm với xe cảnh sát. Sau chuyến đi, Tyson đã được Tổng thống Obama khen ngợi là tài xế xuất sắc, một trải nghiệm độc nhất vô nhị đối với cô."
vims,Cluster_079,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8959687906371911,0.7005208333333334,0.46944083224967487,rouge-score,unicode_char,2,0,max_rouge_tuple,17230,1902,10,32.16684770397842,,5,79,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_079_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_079_moa_graphsum/metadata.json,"Sáng ngày 23/5, tại một bãi đất trống cạnh chung cư Thạnh Mỹ Lợi, quận 2 (TP.HCM), một người phụ nữ nhặt ve chai đã phát hiện thi thể một người phụ nữ nằm trong bao tải trắng dưới bụi cây. Người này đã báo tin cho cơ quan chức năng, và lực lượng công an phối hợp cùng các đơn vị nghiệp vụ nhanh chóng phong tỏa hiện trường để khám nghiệm. Kết quả điều tra bước đầu xác định nạn nhân là bà Phan Thị Ánh Hương (41 tuổi, SN 1975), người hành nghề làm móng tay dạo tại địa bàn quận 2. Theo lời khai của gia đình, trưa ngày 22/5, bà Hương rời nhà đi làm cho khách và mang theo một số nữ trang. Tuy nhiên, đến tối bà không trở về và mất liên lạc. Khi thi thể được tìm thấy, nạn nhân trong tình trạng bị trói chặt tay chân, dán miệng và có dấu hiệu phân hủy. Đáng chú ý, số nữ trang bà mang theo trước đó đã biến mất. Hiện tại, cơ quan công an đang phối hợp với gia đình để rà soát các mối quan hệ, thu thập chứng cứ và đang tiến hành truy xét hung thủ gây án. Một đối tượng nam giới cũng đã bị tạm giữ để phục vụ công tác điều tra."
vims,Cluster_080,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7265861027190332,0.5537065052950075,0.3836858006042296,rouge-score,unicode_char,2,1,max_rouge_tuple,16260,1757,8,29.673962236964144,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_080_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_080_moa_graphsum/metadata.json,"Hàn Quốc đã chính thức bác bỏ đề xuất tổ chức hội đàm quân sự liên Triều của Bình Nhưỡng, với lý do phía Bắc thiếu thiện chí và không đề cập đến vấn đề phi hạt nhân hóa. Bộ Quốc phòng và Bộ Thống nhất Hàn Quốc nhấn mạnh rằng việc giải trừ hạt nhân là điều kiện tiên quyết và ưu tiên hàng đầu cho bất kỳ cuộc đối thoại nào. Seoul đánh giá các đề xuất liên tiếp của Triều Tiên từ ngày 21/5 là một chiến dịch tuyên truyền nhằm gây mâu thuẫn nội bộ chính phủ miền Nam và tìm cách lách luật cấm vận quốc tế. Phía Triều Tiên, thông qua Ủy ban Quốc phòng và các cơ quan liên quan, đã hối thúc Seoul chấp nhận đối thoại để giảm căng thẳng quân sự, khôi phục lòng tin và thực hiện các biện pháp đoàn kết dân tộc. Những đề xuất này xuất hiện sau báo cáo tổng kết công tác đảng của Chủ tịch Kim Jong-un tại Đại hội đảng Lao động lần thứ bảy. Tuy nhiên, Hàn Quốc vẫn giữ vững lập trường cứng rắn, coi các đề nghị của Bình Nhưỡng là thiếu chân thành do Triều Tiên vẫn tiếp tục phát triển vũ khí hạt nhân, đặc biệt là sau việc thử thành công bom nhiệt hạch hồi tháng 1."
vims,Cluster_081,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8249807247494217,0.5482625482625483,0.3546646106399383,rouge-score,unicode_char,2,1,max_rouge_tuple,16927,1761,9,29.896649895003065,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_081_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_081_moa_graphsum/metadata.json,"Cuộc bầu cử Tổng thống Áo vòng hai đã kết thúc với chiến thắng sít sao của ông Alexander van der Bellen (đảng Xanh) trước đối thủ cực hữu Norbert Hofer (đảng Tự do Áo - FPO). Với tỉ lệ 50,3% so với 49,7%, ông Bellen đã giành chiến thắng nhờ số phiếu bầu qua bưu điện, giúp Liên minh Châu Âu (EU) trút bỏ nỗi lo về việc một đảng cực hữu dân tộc chủ nghĩa nắm quyền tại Áo. Đây là bước ngoặt lịch sử khi lần đầu tiên Tổng thống Áo không thuộc hai đảng lớn truyền thống hay liên minh cầm quyền. Kết quả này phản ánh sự trỗi dậy mạnh mẽ của tư tưởng cực hữu và bài ngoại tại Áo, được thúc đẩy bởi khủng hoảng di cư, kinh tế bấp bênh và các lệnh cấm vận của EU. Dù ông Hofer thất bại, việc ông đạt được gần 50% số phiếu cho thấy sự bất mãn sâu sắc của cử tri đối với các đảng truyền thống. Tuy nhiên, sự phân hóa chính trị vẫn rất gay gắt: ông Bellen tuyên bố sẽ không chấp nhận bất kỳ chính phủ liên hiệp nào có sự tham gia của đảng FPO."
vims,Cluster_082,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8498912255257434,0.5548293391430648,0.37128353879622916,rouge-score,unicode_char,2,0,max_rouge_tuple,14548,1649,9,27.731556616025046,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_082_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_082_moa_graphsum/metadata.json,"Ông Alexander van der Bellen, 72 tuổi, một giáo sư kinh tế và cựu lãnh đạo Đảng Xanh, đã chính thức đắc cử Tổng thống Áo với tỷ lệ phiếu bầu sát sao là 50,3% (2.254.484 phiếu), vượt qua đối thủ Norbert Hofer của Đảng Tự do (FPÖ) với 49,7% (2.223.458 phiếu). Kết quả cuối cùng được xác định sau khi kiểm tra các lá phiếu gửi qua đường bưu điện, trong đó ông Hofer dẫn đầu ở vòng 1 và chiếm ưu thế trong kiểm phiếu trực tiếp, nhưng ông Van der Bellen đã lật ngược tình thế ở giai đoạn cuối. Cuộc bầu cử cho thấy sự phân hóa sâu sắc trong xã hội Áo: cử tri nông thôn, giới trẻ và người lao động ủng hộ ứng viên cực hữu Hofer, trong khi cử tri đô thị, phụ nữ và người có học thức chọn ông Van der Bellen. Chiến thắng của ông cũng mang ý nghĩa quan trọng đối với Liên minh Châu Âu khi ngăn chặn việc Áo trở thành quốc gia đầu tiên có nguyên thủ quốc gia theo chủ nghĩa cực hữu."
vims,Cluster_083,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8715159755268524,0.6875425459496256,0.5520054384772264,rouge-score,unicode_char,2,0,max_rouge_tuple,16503,1796,9,30.391398248961195,,4,73,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_083_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_083_moa_graphsum/metadata.json,"Ngày 23/5, Công an huyện Đắk Hà, tỉnh Kon Tum cho biết đã bắt giữ và tạm giữ hình sự đối tượng Trần Hữu Anh (SN 1986, trú tại thôn 1, xã Đắk La) về hành vi hiếp dâm. Theo đơn trình báo ngày 20/5 của nạn nhân Lê Thị Thủy (SN 1998, trú tại xã Đắk La), vào khoảng 16h ngày 17/5, chị đã bị một thanh niên khống chế và thực hiện hành vi giao cấu trái ý muốn tại một khu vực vắng người thuộc xã Đắk Hà. Qua quá trình điều tra, cơ quan chức năng xác định Trần Hữu Anh là nghi can chính do có nhiều đặc điểm trùng khớp với mô tả của nạn nhân. Tại cơ quan công an, dù ban đầu phủ nhận, Trần Hữu Anh đã cúi đầu thừa nhận hành vi thú tính của mình. Thông tin cho biết, đối tượng sống tại khu tập thể cũ của trường THCS Mạc Đĩnh Chi, nơi bố làm bảo vệ và mẹ là giáo viên. Mặc dù trước đó Anh được đánh giá là người tử tế, chưa có tiền án tiền sự, nhưng hành vi của đối tượng đã gây hoang mang lớn cho gia đình nạn nhân vốn có hoàn cảnh khó khăn. Hiện vụ việc đang được cơ quan công an tiếp tục điều tra, làm rõ để xử lý theo pháp luật."
vims,Cluster_084,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7885532591414944,0.6480891719745223,0.465818759936407,rouge-score,unicode_char,2,1,max_rouge_tuple,14704,1562,8,26.423306836979464,,3,66,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_084_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_084_moa_graphsum/metadata.json,"Vào khoảng 5 giờ sáng ngày 23/5, người dân đi tập thể dục tại khu vực cầu Cứng (tổ 26, phường Phương Lâm, TP Hòa Bình) đã phát hiện thi thể một nam thanh niên tử vong. Nạn nhân được xác định là nam giới, độ tuổi khoảng 25-30, mặc áo trắng, quần bò và có hình xăm ở cánh tay trái. Tại hiện trường, nạn nhân nằm ngửa với nhiều vết máu tập trung ở vùng miệng và tai. Ngay sau khi nhận được tin báo, lực lượng Công an TP Hòa Bình đã đến phong tỏa hiện trường và tiến hành khám nghiệm tử thi. Kết quả khám nghiệm sơ bộ cho thấy trên cơ thể nạn nhân không có dấu hiệu bị tác động bởi ngoại lực. Cơ quan chức năng nhận định nhiều khả năng nạn nhân tử vong do sốc thuốc (nghi do ma túy) dẫn đến vỡ động mạch. Do nạn nhân không mang theo giấy tờ tùy thân nên danh tính hiện chưa được xác định. Hiện cơ quan công an đã hoàn tất các thủ tục khám nghiệm, đưa thi thể về Bệnh viện Đa khoa tỉnh Hòa Bình để giám định pháp y và tiếp tục điều tra làm rõ nguyên nhân vụ việc."
vims,Cluster_085,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8372093023255813,0.6587166382737081,0.46738513896766876,rouge-score,unicode_char,2,1,max_rouge_tuple,16792,1745,8,29.66567999497056,,3,73,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_085_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_085_moa_graphsum/metadata.json,"Vào khoảng 2h ngày 20/5, một vụ truy sát kinh hoàng đã xảy ra tại một quán ăn trên đường Nguyễn Trãi, phường 9, TP. Cà Mau. Nhóm hơn 10 đến 20 đối tượng cầm hung khí (mã tấu) đi xe máy đã xông vào để tấn công anh Thái Thiện Nhân (25 tuổi), người đang trông coi cơ sở Thiện Thanh Spa. Dù nạn nhân đã cố gắng bỏ chạy vào phía sau quán, nhóm đối tượng vẫn đuổi kịp và chém nhiều nhát vào đầu và tay trái, khiến anh bị thương nặng, phải khâu từ 27 đến 30 mũi tại Bệnh viện Đa khoa tỉnh Cà Mau trong tình trạng nguy kịch. Cơ quan Công an tỉnh Cà Mau đã khẩn trương điều tra và bắt giữ đối tượng Phan Hoàng Thông (tự Cu Thông), một đối tượng có ""máu mặt"" tại địa phương. Các đối tượng khác hiện đang lẩn trốn. Nguyên nhân vụ việc được xác định do mâu thuẫn giữa bà Thái Thiện Thanh (chủ cơ sở spa) với bạn gái của người đứng sau nhóm đối tượng. Trước khi bị tấn công, bà Thanh đã nhận được tin nhắn đe dọa ""gặp đâu chém đó"" trên Facebook và cơ sở kinh doanh liên tục bị khủng bố bằng gạch đá, nước sơn và hột vịt thối."
vims,Cluster_086,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7118320610687022,0.6170009551098377,0.4379770992366412,rouge-score,unicode_char,2,0,max_rouge_tuple,19493,1890,10,32.420403608935885,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_086_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_086_moa_graphsum/metadata.json,"Dự báo thời tiết từ Trung tâm Dự báo Khí tượng Thủy văn Trung ương cho thấy trong những ngày 23-25/5, thời tiết trên cả nước có diễn biến phức tạp do ảnh hưởng của gió mùa Tây Nam và hội tụ gió trên cao. Tại khu vực Bắc Bộ và Bắc Trung Bộ, từ đêm 23/5, dự báo có mưa dông diện rộng, một số nơi mưa vừa đến mưa to, kèm theo nguy cơ tố lốc, mưa đá và gió giật mạnh. Khu vực Tây Bắc Bộ tiếp tục có mưa rào và dông rải rác. Đối với khu vực Tây Nguyên và Nam Bộ, trong 2-3 ngày tới sẽ tiếp tục có mưa, mưa vừa, có nơi mưa to và rải rác có dông. Trên biển, gió mùa Tây Nam hoạt động mạnh gây mưa dông mạnh tại vùng biển từ Bình Thuận đến Cà Mau, Cà Mau đến Kiên Giang, vịnh Thái Lan và khu vực Nam Biển Đông (bao gồm quần đảo Trường Sa). Đặc biệt, từ ngày 23-25/5, các vùng biển này có gió Tây Nam mạnh cấp 4-5, có lúc cấp 6, giật cấp 7, gây biển động với cấp độ rủi ro thiên tai cấp 1. Khu vực Bắc Biển Đông (bao gồm quần đảo Hoàng Sa) cũng có mưa rào và dông, dễ xảy ra lốc xoáy và gió giật mạnh."
vims,Cluster_087,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8387096774193548,0.5640473627556511,0.36129032258064514,rouge-score,unicode_char,2,0,max_rouge_tuple,23213,2004,9,34.85262355906889,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_087_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_087_moa_graphsum/metadata.json,"Lực lượng phòng chống ma túy TP.HCM, Bộ Công an và Công an tỉnh Lâm Đồng đã phối hợp triệt phá thành công đường dây buôn bán ma túy liên tỉnh quy mô lớn vào ngày 18/5/2016. Các đối tượng chính bị bắt giữ bao gồm Nguyễn Duy Hùng (biệt danh Thầy), Nguyễn Tiến Khanh, Khưu Thanh Thảo (Cu Tửng), Nguyễn Thanh Phú, Nguyễn Văn Hữu, Nguyễn Văn Hải và Nguyễn Đức Thanh Tuấn. Đường dây này hoạt động theo phương thức Nguyễn Duy Hùng, một chủ xưởng sửa chữa ô tô tại Thái Nguyên, trực tiếp vận chuyển ma túy đá từ cửa khẩu Tân Thanh vào TP.HCM để bán sỉ cho các đầu mối như Khanh và Thảo với lợi nhuận cao. Quá trình đấu tranh bắt đầu từ việc bắt giữ Nguyễn Thanh Phú và đồng bọn vào đầu năm 2016, sau đó lực lượng chức năng tập trung theo dõi và bắt quả tang Hùng cùng Thảo tại quận Bình Thạnh, thu giữ 6kg ma túy đá, súng, đạn và hơn 2,1 tỷ đồng. Đồng thời, lực lượng chức năng cũng bắt giữ Khanh cùng đồng bọn tại trạm thu phí cao tốc Long Thành – Dầu Giây. Tổng số tang vật thu giữ gồm khoảng 10kg ma túy đá, 2 bánh heroin, 3 khẩu súng, cùng số tiền mặt và ngoại tệ lớn."
vims,Cluster_088,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8714198659354053,0.6125686394142771,0.40585009140767825,rouge-score,unicode_char,2,0,max_rouge_tuple,15114,1806,8,30.27581123705022,,3,75,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_088_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_088_moa_graphsum/metadata.json,"Xe tăng T-14 Armata của Nga được đánh giá là ""viên ngọc"" của lực lượng thiết giáp, mở ra chương mới cho ngành công nghiệp xe tăng thế giới nhờ các công nghệ đột phá. Điểm nổi bật nhất của T-14 là khả năng tàng hình trước các hệ thống dò tìm hồng ngoại và quang phổ, kết hợp với lớp phủ đặc biệt ""The Mantle"" giúp giảm đáng kể khả năng bị phát hiện bởi radar. Xe được trang bị hệ thống radar mảng pha điện tử chủ động (AESA/APAR) tương tự như trên chiến đấu cơ thế hệ thứ 5 T-50 PAK FA, phục vụ mục đích tác chiến, trinh sát và điều chỉnh hỏa lực. Về vũ khí, T-14 sở hữu đại bác nòng trơn 125mm và súng máy 7,62mm điều khiển từ xa, với kế hoạch nâng cấp lên pháo tự hành hạng nặng 152mm trong tương lai. Thiết kế tháp pháo tự động cho phép tổ lái 3 người ngồi trong khoang bọc thép tách biệt phía trước, giúp tăng tối đa khả năng sống sót. Ngoài ra, công nghệ của Armata còn được ứng dụng cho xe chiến đấu bộ binh T-15 và các dòng xe hỗ trợ khác. Nga dự kiến đưa 100 chiếc đầu tiên vào biên chế năm 2017 và đạt mục tiêu 2.500 chiếc vào năm 2025."
vims,Cluster_089,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.848405985686402,0.6657980456026059,0.5035783994795056,rouge-score,unicode_char,2,0,max_rouge_tuple,19820,1973,9,33.72865288797766,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_089_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_089_moa_graphsum/metadata.json,"Ngày 23/5, ông Đinh Thế Huynh, Ủy viên Bộ Chính trị, Thường trực Ban Bí thư Trung ương Đảng đã làm việc với Ban Thường vụ Tỉnh ủy Đắk Lắk để đánh giá việc thực hiện Nghị quyết Đại hội XII của Đảng và Nghị quyết Đại hội Đảng bộ tỉnh lần thứ XVI. Ông Huynh biểu dương những kết quả đạt được trong việc khắc phục thiên tai, phát triển kinh tế - xã hội và công tác xây dựng Đảng. Tuy nhiên, trước tình trạng biến đổi khí hậu phức tạp, ông nhấn mạnh Đắk Lắk cần đánh giá cụ thể thiệt hại do hạn hán, tập trung bảo đảm đời sống cho đồng bào dân tộc, không để người dân bị đói, khát. Tỉnh cần rà soát hệ thống thủy lợi, chuyển dịch cơ cấu cây trồng theo hướng nông nghiệp công nghệ cao và chú trọng bảo vệ rừng. Về công tác Đảng, ông yêu cầu quán triệt nghiêm túc các Nghị quyết, đặc biệt là việc học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh, đồng thời xây dựng chương trình hành động cụ thể cho từng cán bộ, đảng viên. Báo cáo từ tỉnh cho thấy mùa khô vừa qua đã gây thiệt hại hơn 2.186 tỷ đồng với hơn 70.155 ha cây trồng bị hạn và 35.225 hộ dân thiếu nước sinh hoạt."
