dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vims,Cluster_045,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7629107981220657,0.655699177438308,0.5387323943661971,rouge-score,unicode_char,2,1,max_rouge_tuple,6291,955,3,18.756355642923154,17,2,"Ngày 15/5/2016, một đoàn khách gồm 5 người lớn và 3 trẻ em đã bị tàu du lịch Hồng Long QN-7038 thuộc doanh nghiệp tư nhân Huyền Việt ""chặt chém"" tại vịnh Hạ Long. Dù đã thỏa thuận trước, đoàn khách bị cắt xén hành trình 2 tiếng do mưa dông và bị ép thanh toán bữa ăn gần 8 triệu đồng cùng 600.000 đồng tiền dịch vụ. Sau khi nhận phản ánh, UBND TP Hạ Long đã chỉ đạo các đơn vị chức năng kiểm tra và xác minh. Kết quả cho thấy tàu Hồng Long QN-7038 vi phạm nhiều lỗi như không niêm yết giá hàng hóa, dịch vụ và thiếu giấy chứng nhận vệ sinh an toàn thực phẩm. Đặc biệt, tàu này đã bị Công an TP Hạ Long xử phạt 3 lần về lỗi để khách đứng ngồi trên mui khi đang hành trình. Trước đó, từ đầu năm 2016, đội tàu Hồng Long (gồm 6 tàu) cũng đã 3 lần bị xử phạt do đưa khách vào nhà bè kinh doanh hải sản trái phép và cho phép phương tiện khác bám buộc bán hàng hóa."
vims,Cluster_046,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8409090909090909,0.6302616609783847,0.42954545454545456,rouge-score,unicode_char,2,1,max_rouge_tuple,9568,1270,4,25.420732126920484,26,3,"Chiều ngày 20/5, hàng trăm người dân tại Cảng cá Hòn Rớ (Nha Trang, Khánh Hòa) đã tập trung chiêm ngưỡng một con cá ngừ vây xanh cực kỳ quý hiếm. Con cá do tàu KH 90297 TS của thuyền trưởng Huỳnh Phi Minh (50 tuổi) đánh bắt được vào rạng sáng ngày 15/5 tại vùng biển phía Đông quần đảo Hoàng Sa. Với chiều dài hơn 2m và trọng lượng gần 350kg, đây là con cá ngừ biển lớn nhất từ trước đến nay do ngư dân Khánh Hòa câu được. Quá trình đánh bắt gặp nhiều khó khăn do cá quẫy mạnh, khiến thuyền viên mất nhiều giờ đồng hồ mới kéo được lên tàu. Do thiếu kinh nghiệm bảo quản và năng lực tàu hạn chế, khoảng 2/3 thân cá từ phần đầu đã bị hư hỏng, chỉ còn phần đuôi dài 30cm giữ được chất lượng tốt. Vì lý do này, thay vì giá thị trường Nhật Bản khoảng 30 USD/kg, Công ty TNHH Hải sản Bền Vững đã mua lại con cá với giá hỗ trợ 180.000 đồng/kg, tổng cộng khoảng 55 triệu đồng. Ông Minh chia sẻ dù tiếc vì giá không cao như kỳ vọng, nhưng đây là lần đầu tiên ông bắt được loài cá quý này trong 20 năm hành nghề."
vims,Cluster_047,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.858600583090379,0.6481751824817519,0.49854227405247814,rouge-score,unicode_char,2,0,max_rouge_tuple,2614,340,1,7.280287364963442,9,1,"Vào đêm ngày 20/5 đến rạng sáng ngày 21/5, một trận mưa lớn kèm gió lốc xoáy rất mạnh đã xảy ra tại các xã Tân Lập, Động Quan, Phúc Lợi, Tô Mậu, Phan Thanh thuộc huyện Lục Yên, tỉnh Yên Bái. Trận lốc xoáy kinh hoàng này đã làm 9 người bị thương, khiến 24 nhà ở và 6 nhà bếp bị sập hoàn toàn, cùng 170 ngôi nhà bị hư hại, tốc mái. Nhiều ha hoa màu và cây cối bị gãy đổ, đồng thời làm đổ nhiều cột điện khiến khu vực thị trấn Yên Thế và các xã lân cận mất điện hoàn toàn. Ước tính thiệt hại ban đầu khoảng 1,6 tỷ đồng, con số này chưa bao gồm toàn bộ thiệt hại về cây cối và hoa màu. Ngay sau sự việc, huyện Lục Yên đã huy động lực lượng quân đội, công an, dân quân tự vệ cùng chính quyền cơ sở và người dân xuống hiện trường để cứu hộ, đưa người bị thương đi cấp cứu và hỗ trợ các gia đình di dời đồ đạc đến nơi ở tạm. Ủy ban Mặt trận Tổ quốc đã hỗ trợ 1 triệu đồng cho mỗi hộ gia đình bị sập nhà và gia đình có người bị thương."
vims,Cluster_048,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7821522309711285,0.40867279894875164,0.3241469816272966,rouge-score,unicode_char,2,1,max_rouge_tuple,14154,1204,4,24.847696922020987,26,3,"Các vụ tấn công mạng nhắm vào hệ thống tin nhắn SWIFT đang dấy lên lo ngại toàn cầu về an ninh mạng và tính minh bạch trong truyền thông giữa mạng lưới này với các ngân hàng thành viên. Các vụ việc điển hình tại TPBank (Việt Nam), Ngân hàng Trung ương Bangladesh và Banco del Austro (Ecuador) cho thấy mô hình tấn công tinh vi: tin tặc sử dụng mã độc để chiếm quyền truy cập tài khoản điều hành, từ đó gửi các lệnh chuyển tiền giả mạo. Trong vụ việc của TPBank vào cuối năm 2015, ngân hàng này cho rằng mã độc xâm nhập vào phần mềm của đối tác cung cấp dịch vụ kết nối SWIFT. Tuy nhiên, SWIFT khẳng định tin tặc đã thâm nhập trực tiếp vào môi trường nội bộ của ngân hàng để chiếm đoạt thông tin đăng nhập. Tại Ecuador, Banco del Austro bị đánh cắp hơn 12 triệu USD và đã khởi kiện Wells Fargo vì không ngăn chặn các giao dịch giả. Wells Fargo bác bỏ trách nhiệm, cho rằng lỗi bảo mật từ phía BDA là nguyên nhân chính. Dù SWIFT khẳng định hệ thống cốt lõi vẫn an toàn, việc nhiều ngân hàng tự giải quyết sự cố trong im lặng vẫn là thách thức lớn."
vims,Cluster_049,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.91040288634997,0.7477423239012644,0.5375826819001804,rouge-score,unicode_char,2,1,max_rouge_tuple,1970,352,1,6.918571852031164,7,1,"Chiều 19/5, tàu LOWLANDS SKY quốc tịch Panama, trọng tải 32.279 DWT và dài 177m chở 21.000 tấn than đá từ Indonesia đã cập cảng Gò Dầu (huyện Long Thành, Đồng Nai). Đây là tàu có trọng tải và chiều dài lớn nhất lần đầu tiên cập cảng kể từ khi bến tàu 30.000 DWT được đưa vào vận hành từ tháng 9/2015. Bến tàu mới với tổng mức đầu tư 190 tỷ đồng bao gồm một cầu chính dài 460m, rộng 22m và hai cầu dẫn, có năng lực bốc xếp gần 4,4 triệu tấn hàng hóa mỗi năm. Việc tiếp nhận các tàu trọng tải lớn giúp nâng cao năng xếp dỡ cho hệ thống cảng Đồng Nai, đáp ứng nhu cầu của các doanh nghiệp, khu công nghiệp và giảm chi phí vận chuyển đến Bà Rịa-Vũng Tàu, TP.HCM. Đặc biệt, cảng Gò Dầu hỗ trợ thuận lợi cho hoạt động xuất nhập khẩu của các nhà máy bô-xít tại Lâm Đồng bằng cách vận chuyển bô-xít từ Tân Rai và nhập than, hóa chất phục vụ sản xuất. Trong tháng 5, cảng dự kiến tiếp nhận thêm 3 tàu có trọng tải tương tự tàu LOWLANDS SKY. Hiện nay, cảng Gò Dầu còn sở hữu hệ thống bồn chứa hóa chất lỏng, khí gas sức chứa trên 25.000 m3 và bãi hàng diện tích gần 10 ha."
vims,Cluster_050,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7780883174958076,0.429770565193061,0.3208496366685299,rouge-score,unicode_char,2,1,max_rouge_tuple,10075,1207,4,24.76912704994902,31,3,"Atlassian, công ty phần mềm của Australia nổi tiếng với các ứng dụng như Jira và HipChat, đã trở thành hình mẫu điển hình cho mô hình kinh doanh không sử dụng nhân viên bán hàng. Với giá trị định giá 5 tỉ USD sau khi IPO vào tháng 9/2015, công ty 14 năm tuổi này đã đạt doanh thu 320 triệu USD vào năm 2015 mà không cần đội ngũ kinh doanh chuyên dụng. Thay vì tiếp thị truyền thống, Atlassian tập trung vào phương thức truyền miệng và cho phép khách hàng tự tìm kiếm thông tin hoặc tải bản dùng thử miễn phí trên website. Chủ tịch Jay Simons khẳng định việc tiết kiệm chi phí nhân sự giúp giảm giá sản phẩm và tập trung nguồn lực vào nghiên cứu, phát triển phần mềm. Chiến lược này đối lập với các đối thủ như Salesforce (chi 50% doanh thu cho bán hàng) hay Box (chi 80% doanh thu). Trong khi các tập đoàn lớn như IBM, Oracle và HP Enterprise vẫn duy trì đội ngũ bán hàng khổng lồ, Atlassian tận dụng xu hướng mã nguồn mở và mô hình dùng thử để thích ứng với sự thay đổi của thị trường công nghệ trong thập kỷ qua."
vims,Cluster_051,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7894273127753303,0.5136804942630186,0.3629955947136564,rouge-score,unicode_char,2,1,max_rouge_tuple,16910,1248,4,28.673491549910977,37,3,"Ông Nguyễn Phi Cường, quản lý của ca sĩ Quang Hà, đã nộp đơn tố cáo Trần Thanh Hải (sinh năm 1979) và Trần Quốc Việt (sinh năm 1988) về hành vi lừa đảo chiếm đoạt tài sản. Sự việc xảy ra khi hai đối tượng dàn cảnh mang theo vali chứa 200.000 USD để mua căn hộ tại Lô B chung cư 43D, đường Hồ Văn Huê, quận Phú Nhuận với giá thỏa thuận 3,9 tỷ đồng. Sau khi hoàn tất thủ tục công chứng tại quận 3 vào sáng ngày 18/5, đối tượng đã lấy trộm giấy chứng nhận quyền sở hữu nhà đất và bỏ trốn. Khi công an kiểm tra chiếc vali để lại tại nhà ca sĩ Quang Hà, bên trong chỉ toàn giấy báo, không có tiền mặt như cam kết. Về mặt pháp lý, Luật sư Nguyễn Đức Chánh cho biết vì căn hộ chưa kê khai thuế và đăng ký quyền sở hữu, ca sĩ Quang Hà có cơ sở khởi kiện tại Tòa án nhân dân quận Phú Nhuận để yêu cầu hủy hợp đồng mua bán hoặc buộc bên mua thanh toán tiền."
vims,Cluster_052,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7510853835021707,0.5594202898550725,0.35311143270622286,rouge-score,unicode_char,2,1,max_rouge_tuple,13386,1392,4,28.166887635947205,31,3,"Hoa hậu Đông Nam Á 2012 Lê Thị Diệu Hân và bà Phan Thị Minh Trang xảy ra tranh chấp gay gắt liên quan đến hợp đồng thuê mặt bằng kinh doanh tại số 423 Võ Văn Tần, quận 3, TP.HCM. Theo hợp đồng ký ngày 13/10/2014, Diệu Hân thuê mặt bằng diện tích 105,6m2 với giá 45 triệu đồng/tháng và đặt cọc 135 triệu đồng. Diệu Hân cáo buộc bà Trang thường xuyên xúc phạm danh dự, phá hoại tài sản và vu khống cô có quan hệ tình cảm với chồng bà, dẫn đến việc cô đơn phương chấm dứt hợp đồng vào tháng 6/2015. Ngược lại, bà Trang bác bỏ các cáo buộc, cho rằng Diệu Hân vi phạm nghĩa vụ thanh toán và tự ý dọn đồ. Tại phiên tòa phúc thẩm ngày 20/5, Tòa án nhân dân TP.HCM đã bác đơn kháng cáo của Diệu Hân và giữ nguyên bản án sơ thẩm. Hội đồng xét xử nhận định hành vi vu khống và tranh chấp dân sự là hai việc riêng biệt, do đó không cần xác minh kết quả điều tra của công an về hành vi vu khống trong quan hệ dân sự này. Tòa chấp nhận việc Diệu Hân đơn phương chấm dứt hợp đồng nhưng buộc cô phải thanh toán 360 triệu đồng tiền thuê nhà còn thiếu từ tháng 7/2015 đến tháng 2/2016."
vims,Cluster_053,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8211143695014662,0.5345080763582966,0.36510263929618764,rouge-score,unicode_char,2,1,max_rouge_tuple,21141,1266,4,29.33270215196535,42,3,"Ngày 21/5, tại Học viện Phật giáo Việt Nam (chùa Quán Sứ, Hà Nội), Giáo hội Phật giáo Việt Nam long trọng tổ chức Đại lễ kỷ niệm ngày Đức Phật đản sinh Phật lịch 2560 (dương lịch 2016) và hướng tới kỷ niệm 35 năm ngày thành lập Giáo hội. Chủ tịch nước Trần Đại Quang cùng các chức sắc, đại diện Bộ, ban ngành và đông đảo tăng ni, Phật tử đã tham dự nghi lễ dâng hương, tắm Phật, thả chim bồ câu và bóng bay cầu chúc quốc thái dân an. Tại buổi lễ, Chủ tịch nước đánh giá cao những đóng góp của Giáo hội Phật giáo Việt Nam trong việc xây dựng khối đại đoàn kết toàn dân tộc, bảo vệ Tổ quốc theo phương châm “Đạo pháp - Dân tộc - Chủ nghĩa xã hội”. Ông đề nghị các cấp chính quyền tạo điều kiện cho tôn giáo hoạt động đúng pháp luật và phát huy giá trị nhân văn để xây dựng lối sống lành mạnh. Đại lễ năm nay có ý nghĩa đặc biệt khi gắn liền với không khí bầu cử đại biểu Quốc hội và HĐND các cấp nhiệm kỳ 2016-2021, kêu gọi tăng ni, Phật tử thể hiện trách nhiệm công dân."
vims,Cluster_054,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8343409915356711,0.6210653753026634,0.4135429262394196,rouge-score,unicode_char,2,0,max_rouge_tuple,18750,1249,4,29.65333217708394,45,3,"Trần Nguyễn An Khương, một thanh niên 28 tuổi đến từ Cà Mau, đã hoàn thành hành trình đạp xe xuyên Việt gần 2.000km qua 27 tỉnh thành từ ngày 12/4 đến 19/5 để vận động cộng đồng thay đổi quan niệm về việc hiến tạng. Động lực của Khương xuất phát từ nỗi đau mất đi người bạn thân tử vong năm 2013 do suy thận giai đoạn cuối vì thiếu nguồn tạng ghép. Với thân hình gầy yếu, chỉ nặng 37kg và mắc bệnh viêm khớp, Khương một mình vượt qua quãng đường dài với hành trang đơn sơ để tuyên truyền thông điệp “Cho đi là còn mãi - Cùng chung tay vì sự sống”. Dọc đường, anh kiên trì chia sẻ kiến thức và phát tờ rơi dù gặp phải những lời chế giễu là ""điên khùng"". Khương đã thực hiện đăng ký hiến xác tại Bệnh viện Đại học Y dược TP.HCM, hiến đa tạng tại Bệnh viện Chợ Rẫy và đăng ký hiến thận sống tại Trung tâm Điều phối quốc gia về ghép bộ phận cơ thể người khi đến Hà Nội. Hành động này được PGS.TS Trịnh Hồng Sơn đánh giá là nghĩa cử cao đẹp."
vims,Cluster_055,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7322497861420016,0.6118251928020565,0.46535500427716003,rouge-score,unicode_char,2,0,max_rouge_tuple,4124,283,1,6.68737079098355,7,1,"Vào sáng ngày 21/5, cặp đôi ngôi sao Hàn Quốc Goo Hye Sun và Ahn Jae Hyun đã chính thức nên duyên vợ chồng với một hôn lễ đặc biệt đầy ý nghĩa. Thay vì tổ chức đám cưới truyền thống tại nhà thờ hay khách sạn hạng sang, hai người đã đến khoa nhi bệnh viện Severance tại Seoul để thực hiện hoạt động từ thiện. Theo kế hoạch đã thông báo trước đó, cặp đôi quyết định dành toàn bộ chi phí tổ chức đám cưới để hỗ trợ các bệnh nhi gặp hoàn cảnh khó khăn tại đây. Trước đó, vào ngày 20/5, Goo Hye Sun đã một mình đến Ủy ban nhân dân quận Gangnam để hoàn tất thủ tục đăng ký kết hôn do Ahn Jae Hyun bận lịch quay phim. Cặp đôi bén duyên từ khi đóng chung phim ""Blood"" năm 2015 và chính thức công bố chuyện tình cảm vào tháng 3. Tại bệnh viện, Goo Hye Sun xuất hiện trong trang phục váy màu pastel rạng rỡ, còn Ahn Jae Hyun mặc trang phục giản dị. Sau buổi làm từ thiện, hai gia đình sẽ cùng thưởng thức bữa ăn thân mật thay vì tổ chức tiệc mừng."
vims,Cluster_056,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8695136417556346,0.6140142517814727,0.35349940688018977,rouge-score,unicode_char,2,0,max_rouge_tuple,2592,279,1,5.928616473916918,8,1,"Cặp đôi ngôi sao Goo Hye Sun và Ahn Jae Hyun đã chính thức kết hôn vào ngày 21/5 trong một buổi lễ ấm cúng với sự tham gia của gia đình và bạn bè thân thiết thay vì tổ chức tiệc cưới rình rang. Trước đó, tạp chí Marie Claire đã công bố bộ ảnh pre-wedding lãng mạn của họ tại đảo Jeju, nơi họ cũng tranh thủ thăm diễn viên nhí Kal So Won. Cặp đôi quyết định dành toàn bộ số tiền từ hôn lễ để quyên góp cho quỹ nhi đồng tại Bệnh viện Severance ở Sinchon thay vì đi hưởng tuần trăng mật. Trước ngày cưới, Goo Hye Sun đã thay Ahn Jae Hyun (do bận lịch trình quay phim) đến đăng ký kết hôn vào ngày 20/5. Trong chương trình thực tế ‘Tân Tây Du Kí 2’, cả hai đã thể hiện tình cảm ngọt ngào qua việc nhắn tin cho nhau. Ahn Jae Hyun cho biết họ chưa có kế hoạch sinh con trong thời gian tới để tận hưởng cuộc sống hôn nhân và Goo Hye Sun vẫn muốn tiếp tục cống hiến cho nghệ thuật. Câu chuyện tình yêu bình dị của họ, vốn được giữ kín vì sống cùng tòa nhà nên khó bị phát hiện, đã nhận được sự ủng hộ và yêu mến từ đông đảo khán giả."
vims,Cluster_057,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8150551589876703,0.5705003248862898,0.3504218040233614,rouge-score,unicode_char,2,0,max_rouge_tuple,3660,293,1,7.16848987492267,9,1,"CLB Celtic chính thức bổ nhiệm HLV Brendan Rodgers làm thuyền trưởng từ mùa giải tới, thay thế cho HLV Ronny Deila. HLV Rodgers, 43 tuổi, sau khi bị Liverpool sa thải vào tháng 10-2015, đã được chọn sau khi ban lãnh đạo CLB cân nhắc các ứng viên khác như David Moyes và Roy Keane. Chủ tịch Ian Bankier kỳ vọng Rodgers sẽ giúp Celtic bảo vệ ngôi vô địch Scotland và cải thiện thành tích tại đấu trường châu Âu, nơi đội bóng vừa trải qua mùa giải 2015-2016 thất bại tại cả Champions League và Europa League. Rodgers, người từng nhận giải “HLV hay nhất năm 2014” tại Ngoại hạng Anh, bày tỏ sự vinh dự khi dẫn dắt Celtic và cam kết cống hiến hết mình để giúp đội bóng tiếp tục thống trị giải nội địa và tìm lại vinh quang châu Âu. Cựu học trò Luis Suarez cũng gửi lời chúc mừng, đánh giá ông là một trong những HLV tuyệt vời nhất châu Âu. Trong các sự kiện thể thao khác, PSG xác nhận Zlatan Ibrahimovic sẽ ra sân trong trận chung kết Cúp quốc gia Pháp dù bị chấn thương bắp chân, trong khi Mario Gotze của Bayern Munich vắng mặt trong trận chung kết Cúp quốc gia Đức do rạn xương sườn."
vims,Cluster_058,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8327402135231317,0.6045130641330166,0.4602609727164887,rouge-score,unicode_char,2,0,max_rouge_tuple,3730,318,1,7.193466647062451,8,1,"Sau một mùa giải 2015-2016 không thành công tại Chelsea, nơi đội bóng xếp thứ 10 và không giành được danh hiệu nào, tiền vệ Cesc Fabregas đã tận hưởng kỳ nghỉ ngắn ngày tại Miami, Mỹ để nạp lại năng lượng. Tại đây, cầu thủ 29 tuổi cùng bạn gái lâu năm Daniella Semaan (41 tuổi) và hai con gái là Lia (2 tuổi) và Capri (10 tháng tuổi) đã có những giây phút thư giãn và tình cảm nồng cháy. Dù bị chế nhạo về khoảng cách tuổi tác, mối quan hệ của cặp đôi vẫn rất gắn bó từ khi hẹn hò năm 2013. Mặc dù phong độ sa sút và bị nghi vấn chơi không hết mình dưới thời HLV Jose Mourinho, Fabregas vẫn được HLV Del Bosque triệu tập vào danh sách sơ bộ của đội tuyển Tây Ban Nha tham dự EURO 2016 tại Pháp vào tháng 6. Anh sẽ đồng hành cùng các đồng đội tại Chelsea là Pedro và Cesar Azpilicueta, trong khi Diego Costa và Juan Mata không được triệu tập. Tây Ban Nha đặt mục tiêu giành chức vô địch châu Âu thứ ba liên tiếp sau các năm 2008 và 2012, với trận mở màn gặp CH Czech vào ngày 13/6."
vims,Cluster_059,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8718251624335499,0.6162034299231224,0.3803898405197873,rouge-score,unicode_char,2,1,max_rouge_tuple,8817,879,3,18.089794054045342,16,2,"Trận đối đầu giữa FLC Thanh Hóa và Hải Phòng vào chiều 22/5 được đánh giá là ""chung kết sớm"" của giai đoạn lượt đi V-League 2016. Hiện tại, Hải Phòng đang dẫn đầu bảng xếp hạng với 25 điểm, vượt qua FLC Thanh Hóa đang đứng thứ 2 với 19 điểm. Cả hai đội đều đang có tâm lý hưng phấn sau những chiến thắng gần nhất trước S. Khánh Hòa (2-0) và Đồng Tháp (4-0). Cuộc chạm trán là màn so kè giữa hai chân sút phong độ cao là Omar và Stevens, những người đều ghi được 7 bàn sau 10 vòng đấu. Hải Phòng sở hữu lực lượng mạnh với sự trở lại của Erroll Stevens sau án treo giò, trong khi FLC Thanh Hóa đối mặt với áp lực thắng lớn và sự thiếu vắng trung vệ Van Bakel do chấn thương. Trận đấu còn mang đậm dấu ấn duyên nợ khi GĐKT Lê Thụy Hải cùng các trụ cột Đình Tùng, Văn Phong và nội binh Văn Thắng, Xuân Hùng tái ngộ đội bóng cũ. Để kích lệ tinh thần, FLC Thanh Hóa quyết định treo thưởng 1 tỷ đồng cho chiến thắng trước Hải Phòng, mức thưởng cao nhất tại V-League 2016. Kết quả trận đấu sẽ quyết định lợi thế cho chặng nước rút trước khi giải đấu nghỉ giữa mùa để ĐTQG tập trung."
vims,Cluster_060,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8237861429350792,0.6488257782632441,0.40589198036006546,rouge-score,unicode_char,2,0,max_rouge_tuple,3466,288,1,7.014582035015337,11,1,"Truyền hình Cáp Việt Nam (VTVcab) chính thức sở hữu bản quyền phát sóng giải đấu Copa America Centenario 2016 tại Việt Nam từ ngày 4/6 đến 27/6/2016. Đây là sự kiện đặc biệt kỷ niệm tròn 100 năm lịch sử giải vô địch bóng đá Nam Mỹ và là lần đầu tiên giải đấu được tổ chức tại một quốc gia ngoài Nam Mỹ, diễn ra tại 10 thành phố lớn nhất của nước Mỹ. Giải đấu quy tụ 16 đội bóng mạnh nhất từ hai liên đoàn CONMEBOL và CONCACAF, chia thành 4 bảng đấu với 2 đội nhất nhì mỗi bảng vào vòng tứ kết. VTVcab cam kết mang đến cho người hâm mộ Việt Nam trọn vẹn 32 trận đấu trực tiếp trên hệ thống các kênh Thể thao TV, Bóng đá TV và các kênh HD đi kèm. Ngoài việc tường thuật trực tiếp, VTVcab còn đầu tư sản xuất các chương trình đồng hành như ""Gương mặt Copa"" và ""Hành trình Copa"" để giới thiệu các ngôi sao hàng đầu và cung cấp cái nhìn chân thực về các ""thánh đường"" bóng đá thế giới. Sự kiện hứa hẹn mang lại tính cạnh tranh hấp dẫn với sự góp mặt của những tên tuổi lớn như Argentina, Brazil, Mỹ và Colombia."
vims,Cluster_061,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8531187122736419,0.5896574882471456,0.3661971830985915,rouge-score,unicode_char,2,1,max_rouge_tuple,5883,838,3,15.888901332975365,11,2,"Dù đã 31 tuổi, Cristiano Ronaldo tiếp tục khẳng định vị thế là một trong những cầu thủ xuất sắc nhất thế giới nhờ tinh thần tập luyện khổ luyện và ý chí chinh phục đỉnh cao. Bất chấp những chỉ trích về việc hết thời, CR7 vẫn duy trì phong độ ấn tượng với thành tích ghi trên 50 bàn mỗi mùa trong 6 mùa giải liên tiếp, một con số khiến ngay cả Lionel Messi cũng phải nể phục. HLV Carlo Ancelotti, người từng dẫn dắt Ronaldo tại Real Madrid, ca ngợi cậu học trò cũ là hình mẫu lý tưởng cho các cầu thủ trẻ. Ông tiết lộ Ronaldo là một cầu thủ chuyên nghiệp hiếm có, sẵn sàng bỏ mặc bạn gái Irina Shayk để tập luyện và ngâm nước đá đến tận 3 giờ sáng nhằm duy trì thể lực, bởi anh không quan tâm đến tiền bạc mà chỉ khao khát trở thành người giỏi nhất. Trong khi đó, Ancelotti chuẩn bị đảm nhiệm vai trò dẫn dắt Bayern Munich thay thế Guardiola. Ông thừa nhận rào cản ngôn ngữ tại Đức là một thách thức không nhỏ nhưng mong muốn xây dựng đội bóng như một gia đình để đưa câu lạc bộ trở lại vị trí số một châu Âu."
