dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vn_mds,cluster_137,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8694955964771818,0.7024859663191659,0.5140112089671738,rouge-score,unicode_char,2,0,max_rouge_tuple,3165,252,1,5.533722051070072,7,1,"Sáng 3/11, tại Hà Nội, Hội Sinh viên TP Hà Nội tổ chức Đại hội lần thứ VI, nhiệm kỳ 2013 – 2018 với sự tham dự của nhiều lãnh đạo cấp cao. Đại hội khẳng định những kết quả toàn diện trong nhiệm kỳ vừa qua với hơn 360.000 hội viên và 42 cơ sở trực thuộc, nổi bật là các phong trào như “Sinh viên 5 tốt” và các hoạt động nghiên cứu khoa học, tình nguyện. Hội Sinh viên TP Hà Nội vinh dự nhận Bằng khen của Thủ tướng Chính phủ cho những thành tích đạt được. Với khẩu hiệu hành động mới, Hội xác định mục tiêu xây dựng lớp sinh viên Thủ đô giàu lòng yêu nước, có bản lĩnh và làm chủ khoa học công nghệ. Đại hội đã bầu 45 ủy viên Ban Chấp hành, trong đó Bí thư Thành đoàn Hà Nội Nguyễn Thị Ngà tái đắc cử chức Chủ tịch Hội."
vn_mds,cluster_138,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.841870824053452,0.6185873605947955,0.45731254639940605,rouge-score,unicode_char,2,1,max_rouge_tuple,1466,241,1,4.870216781971976,5,1,"Ngày 3/11, cuộc thi Robothon Quốc gia năm 2013 với chủ đề ""Thành phố thông minh"" đã chính thức khởi tranh tại Đà Nẵng. Do Bộ Giáo dục - Đào tạo phối hợp với Liên doanh Tập đoàn DTT-EDUSPEC tổ chức, sự kiện thu hút 48 đội tuyển với 144 học sinh từ khắp cả nước tham gia lắp ráp và cài đặt robot nhằm kích thích tư duy sáng tạo. Cuộc thi nhằm chọn ra những đội xuất sắc nhất để tham dự Robotics Quốc tế 2013 tại Manila, Philippines vào cuối tháng 11. Kết quả, giải nhất phần thi sơ cấp thuộc về trường Tiểu học Vietkids Hà Nội, trong khi giải nhất phần thi trung cấp thuộc về trường Trần Cao Vân, Đà Nẵng. Các giải nhì lần lượt thuộc về các trường Tiểu học Lê Ngọc Hân (TP.HCM), Xuân Đỉnh (Hà Nội), Trần Cao Vân và Huỳnh Ngọc Huệ. Giải nhất trị giá 1.000 USD/học sinh, tương đương toàn bộ chi phí tham dự cuộc thi quốc tế."
vn_mds,cluster_139,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8930075821398483,0.7341772151898734,0.5998315080033698,rouge-score,unicode_char,2,0,max_rouge_tuple,2767,267,1,5.3605761820217595,6,1,"Sáng ngày 2-11, tại Trường Đại học Nguyễn Tất Thành (TP.HCM), lễ tổng kết cuộc thi “Tuổi trẻ học tập và làm theo tấm gương đạo đức Hồ Chí Minh” năm 2013 đã diễn ra. Cuộc thi do Bộ Giáo dục và Đào tạo phối hợp với Ban Tuyên giáo Trung ương, Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh và Báo Tuổi trẻ tổ chức từ ngày 21/5/2013 nhằm nâng cao sự hiểu biết về Chủ tịch Hồ Chí Minh cho thế hệ trẻ. Sau 5 tháng, cuộc thi thu hút 31.015 thí sinh từ khắp mọi miền và cả trong lẫn ngoài nước tham gia qua ba vòng trắc nghiệm trực tuyến và một vòng tự luận. Kết quả chung cuộc trao giải cho 16 cá nhân và 16 tập thể xuất sắc. Cô giáo Nguyễn Thị Hòa (Quảng Ninh) giành giải nhất cá nhân; bà Nguyễn Thị Ngọc Ngà và ông Hoàng Văn Tiến Phương đạt giải nhì."
vn_mds,cluster_14,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7630285152409046,0.5773399014778325,0.45034414945919365,rouge-score,unicode_char,2,1,max_rouge_tuple,2474,218,1,4.849616796011105,6,1,"Ngày 22-10, Bộ Ngoại giao Mỹ khẳng định quan hệ với Saudi Arabia vẫn rất tốt, bác bỏ báo cáo cho rằng Riyadh đang xa lánh Washington do bất đồng về vấn đề Syria. Tuy nhiên, Ngoại trưởng Mỹ John Kerry thừa nhận mối quan hệ đang có sự rạn nứt do Saudi Arabia thất vọng trước việc Mỹ không quyết liệt tấn công Syria, cùng các vấn đề về bạo động ở Ai Cập và chương trình hạt nhân của Iran. Trong khi đó, tờ Wall Street Journal đưa tin Hoàng tử Bandar bin Sultan, Giám đốc Cơ quan tình báo Saudi Arabia, tuyên bố Riyadh sẽ giảm hợp tác quân sự với Mỹ và từ chối ghế tại Hội đồng Bảo an Liên Hợp Quốc như một thông điệp gửi tới Washington. Dù có những rắc rối ngoại giao, phía Mỹ vẫn khẳng định Saudi Arabia là đồng minh quan trọng và cam kết duy trì quan hệ cốt lõi về an ninh quốc gia."
vn_mds,cluster_140,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8455428067078552,0.5499557913351018,0.39717563989408644,rouge-score,unicode_char,2,0,max_rouge_tuple,1976,230,1,4.7761260740226135,5,1,"Bộ Giáo dục và Đào tạo vừa ban hành dự thảo quy định về việc sử dụng sách, tài liệu tham khảo trong các cơ sở giáo dục mầm non, phổ thông và giáo dục thường xuyên, trong đó nghiêm cấm giáo viên lợi dụng chức vụ để phát hành sách tham khảo. Theo quy định, thủ trưởng các cơ sở giáo dục phải thành lập hội đồng lựa chọn danh mục sách tham khảo lưu hành và chịu trách nhiệm về danh mục này. Sách tham khảo phải đảm bảo tính khoa học, sư phạm, thẩm mỹ, phù hợp với chương trình giáo dục, sách giáo khoa, tâm sinh lý lứa tuổi và thuần phong mỹ tục Việt Nam. Giáo viên và học sinh được quyền lựa chọn sách theo nhu cầu nhưng phải lấy chương trình giáo dục và sách giáo khoa làm căn cứ chính khi có sự khác biệt về nội dung."
vn_mds,cluster_141,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8246445497630333,0.5411392405063291,0.3981042654028436,rouge-score,unicode_char,2,0,max_rouge_tuple,4387,260,1,6.309099963051267,8,1,"Ngày 2/11/2013, chương trình ""Tôi là SV 2013"" do Tổng công ty Viễn thông Viettel phối hợp với Thành Đoàn Đà Nẵng tổ chức đã chính thức khép lại tại Cung Thể thao Tiên Sơn, Đà Nẵng. Sự kiện thu hút gần 20.000 sinh viên tham gia trải nghiệm các trò chơi sáng tạo, khám phá sản phẩm công nghệ số và giao lưu với các nghệ sĩ nổi tiếng như Mỹ Tâm, Văn Mai Hương, Cao Thái Sơn, nhóm 365 và nhiều nghệ sĩ khác. Trong chương trình, Viettel đã trao 60 suất học bổng trị giá 10 triệu đồng cho các thủ khoa và sinh viên nghèo vượt khó, đồng thời tuyển thẳng 6 sinh viên xuất sắc khối Kinh tế, Kỹ thuật về làm việc ngay sau khi tốt nghiệp. Đây là điểm dừng chân cuối cùng trong hành trình Bắc - Trung - Nam, thu hút hơn 80.000 sinh viên tại các điểm trước đó."
vn_mds,cluster_142,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8632411067193676,0.606492478226445,0.466403162055336,rouge-score,unicode_char,2,1,max_rouge_tuple,6846,709,3,14.396999496035278,12,2,"Trưa ngày 30.10, đoàn kiểm tra của Phòng GDĐT TP. Nha Trang bất ngờ kiểm tra bếp ăn bán trú tại Trường tiểu học Tân Lập 1 và phát hiện 2kg thịt bò cùng một lượng canh khoai tím, tôm được cất riêng. Số thực phẩm này được xác định là phần ăn của các cấp dưỡng bớt lại sau khi chia cho học sinh, gây bức xúc lớn cho phụ huynh vì cho rằng con em bị cắt xén khẩu phần. Hiệu trưởng Phan Thị Tiến Lợi thừa nhận có lỗi và cho biết nhân viên bếp ăn giải trình do ""nhầm lẫn"". Tuy nhiên, hiện đang có sự mâu thuẫn về việc ủy quyền điều hành giữa bà Lợi và hiệu phó Mai Hồng Vân trong thời gian bà Lợi nghỉ phép, cũng như việc Ban thanh tra nhân dân bị gạt ra khỏi hoạt động giám sát bếp ăn hơn một tháng qua. Cơ quan công an phường Tân Lập đang thụ lý vụ việc và tiếp nhận 6 bản tường trình. Phòng GDĐT TP."
vn_mds,cluster_143,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8834951456310679,0.6369529983792545,0.4611650485436893,rouge-score,unicode_char,2,1,max_rouge_tuple,1891,215,1,4.927688922965899,5,1,"Một học sinh lớp 5 tên Tuấn (hoặc Jun Jun) tại một trường tiểu học ở thành phố Thành Đô, tỉnh Tứ Xuyên, Trung Quốc, đã tử vong sau khi nhảy từ tầng 30 xuống. Theo các nguồn tin, cậu bé được cho là đã bị giáo viên yêu cầu viết bản kiểm điểm dài 1.000 từ vì nói chuyện trong lớp và bị ép nhảy khỏi tòa nhà khi không hoàn thành nhiệm vụ. Trước khi tử vong, cậu bé để lại dòng chữ trên một cuốn sách: ""Thưa cô, em không thể làm được. Em đã do dự nhiều lần trước khi nhảy"". Gia đình cậu bé đã treo băng rôn ngoài trường với nội dung cáo buộc giáo viên ép con họ nhảy lầu và yêu cầu giải thích. Trong khi nhà trường cho biết cậu bé chết do tai nạn, cảnh sát quận Jinjiang đang tiến hành điều tra vụ việc. Sự kiện này làm dấy lên làn sóng phản đối các hình phạt khắc nghiệt trong hệ thống giáo dục Trung Quốc."
vn_mds,cluster_144,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7383720930232558,0.46579330422125187,0.33139534883720934,rouge-score,unicode_char,2,0,max_rouge_tuple,12600,721,3,16.807369121001102,20,2,"Hội thảo về đổi mới và hiện đại hóa sách giáo khoa (SGK) phổ thông sau năm 2015 nhấn mạnh việc chuyển đổi từ truyền đạt nội dung sang phát triển năng lực và phẩm chất người học. Theo Thứ trưởng Bộ GD-ĐT Nguyễn Vinh Hiển, SGK mới cần lấy học sinh làm trung tâm, đảm bảo ba chức năng chính là thông tin, hướng dẫn và kích thích, với cấu trúc logic theo chủ đề thay vì theo tiết học. Các chuyên gia đề xuất đa dạng hóa bộ SGK theo vùng miền, kết hợp nội dung khoa học với kịch bản dạy học thực tiễn để đáp ứng yêu cầu hội nhập quốc tế. PGS. Nghiêm Đình Vỳ nhấn mạnh việc xây dựng SGK cần sự phối hợp giữa Bộ GD-ĐT và các nhà xuất bản, huy động cả chuyên gia giàu kinh nghiệm lẫn lớp trẻ để đảm bảo tính bền vững."
vn_mds,cluster_145,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.83710407239819,0.5996978851963747,0.3710407239819004,rouge-score,unicode_char,2,1,max_rouge_tuple,10579,998,4,22.030013329931535,25,3,"Trường Đại học Hùng Vương TP.HCM đang gặp khó khăn trong việc tổ chức thi tốt nghiệp và bảo vệ khóa luận cho 1.563 sinh viên năm cuối do vướng mắc về con dấu sau khi nguyên hiệu trưởng bị buộc thôi việc. UBND TP.HCM đã đề xuất chuyển sinh viên sang các trường đại học khác để thi và cấp bằng, nhưng phương án này gặp tranh luận vì quy định yêu cầu sự tự nguyện của sinh viên, không thể ""cưỡng chế"". Hiện tại, Hiệu trưởng tạm quyền Tạ Thị Kiều An đã thông báo lịch tiếp xúc sinh viên từ ngày 5 đến ngày 8.11 và dự kiến tổ chức thi từ ngày 15 đến ngày 30.11.2013. Tuy nhiên, PGS-TS Nguyễn Đăng Dờn và các cán bộ nhà trường bày tỏ sự bức xúc trước sự chậm trễ kéo dài gần 3 tháng, đồng thời yêu cầu Hiệu trưởng tạm quyền phải ký quyết định thành lập hội đồng thi ngay lập tức để đảm bảo quyền lợi cho sinh viên."
vn_mds,cluster_146,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.870967741935484,0.6105442176870749,0.47028862478777583,rouge-score,unicode_char,2,0,max_rouge_tuple,2989,257,1,5.702370012993924,7,1,"Báo Tuổi Trẻ phối hợp với Ngân hàng Nông nghiệp và Phát triển Nông thôn tài trợ tổng giá trị 246 triệu đồng để trao học bổng ""Ngăn dòng bỏ học"" lần thứ 360 tại tỉnh Đắk Nông. Buổi lễ diễn ra tại Trung tâm hội nghị tỉnh với sự tham dự của ông Trần Quốc Huy, Bí thư Tỉnh ủy Đắk Nông và ông Vũ Văn Bình, Phó tổng biên tập báo Tuổi Trẻ. Học bổng được trao cho học sinh trung học cơ sở (2,5 triệu đồng/suất) và học sinh phổ thông trung học (3 triệu đồng/suất) nhằm giúp đỡ các em có hoàn cảnh khó khăn không phải nghỉ học giữa chừng. Tại buổi lễ, các phóng sự về học sinh Lý Thị Ly và Lê Nguyên Ngọc đã được trình chiếu, lột tả những khó khăn của các em khi vừa phải mưu sinh vừa cố gắng học tập. Ngoài ra, Ban tổ chức còn khen thưởng 5 giáo viên tiêu biểu."
vn_mds,cluster_147,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8208366219415943,0.540711462450593,0.4214680347277033,rouge-score,unicode_char,2,1,max_rouge_tuple,4691,222,1,6.366227293037809,9,1,"Lúc 10 giờ sáng ngày 30/10, đoàn kiểm tra của Phòng GD&ĐT TP Nha Trang phát hiện 2 kg thịt bò và một phần canh khoai tím đã nấu chín bị ""ém"" lại, không phân phối vào khẩu phần của học sinh tại bếp ăn bán trú Trường Tiểu học Tân Lập 1. Thực phẩm bị giấu trong xô, bọc nhựa và thùng xốp tại phòng chứa gas của trường. Sự việc gây bức xúc lớn vì trước đó, hiệu trưởng Phan Tiến Lợi đã cấm Ban Thanh tra nhân dân và phụ huynh vào kiểm tra bếp ăn hơn một tháng. Mặc dù các cấp dưỡng giải trình là do vội quá nên quên chưa chia hết, nhưng phụ huynh và các giáo viên nghi ngờ hành vi này mang tính hệ thống. Phòng GD&ĐT TP Nha Trang yêu cầu nhà trường kiểm điểm tập thể, cá nhân liên quan và xem xét trách nhiệm của hiệu trưởng."
vn_mds,cluster_148,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8315132605304212,0.5578125,0.4196567862714509,rouge-score,unicode_char,2,0,max_rouge_tuple,3355,253,1,6.116337378043681,8,1,"Từ ngày 1/11, Ủy ban An toàn giao thông quốc gia triển khai chiến dịch tuyên truyền và xử lý vi phạm liên quan đến xe đạp điện, xe máy điện. Tại Hà Nội, tình trạng học sinh vi phạm trật tự an toàn giao thông diễn ra phổ biến, bao gồm không đội mũ bảo hiểm, lạng lách, đánh võng, dàn hàng ngang, hàng ba hoặc chở quá số người quy định. Tại các khu vực như đường Lý Thường Kiệt, Bà Triệu và ngã tư Tràng Tiền - Đinh Tiên Hoàng, nhiều học sinh vẫn ""đầu trần"" hoặc bốc đầu xe làm xiếc gây nguy hiểm. Đội CSGT số 1 đã ra quân xử lý, ghi nhận nhiều trường hợp cố tình vi phạm dù đã được nhắc nhở. Đối với học sinh dưới 18 tuổi, lực lượng chức năng sẽ gửi thông tin vi phạm về nhà trường để xử lý; đối với người trên 18 tuổi, mức phạt là 150.000 đồng mỗi lỗi."
vn_mds,cluster_149,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7943548387096775,0.6222222222222222,0.5766129032258065,rouge-score,unicode_char,2,1,max_rouge_tuple,2535,255,1,4.989476802991703,6,1,"Sáng ngày 30-10-2013, Đại học Nam Cần Thơ chính thức được khánh thành theo quyết định của Thủ tướng Chính phủ ngày 25-1-2013. Tại lễ khai giảng, quyền Hiệu trưởng GS. TS Võ Tòng Xuân cho biết trường áp dụng mô hình đào tạo đa cấp, đa ngành tương tự Hoa Kỳ nhằm phục vụ nhu cầu nhân lực của vùng ĐBSCL. Năm đầu tiên, trường tuyển sinh được 968 sinh viên các ngành như dược sĩ, kiến trúc, kế toán, quản trị kinh doanh, tài chính ngân hàng, kỹ thuật công trình, luật, địa chính và y sĩ. Trường hiện có 116 giảng viên cơ hữu và đang liên kết với Đại học Ngân hàng và Đại học Vinh để mở rộng đào tạo. Với nguồn vốn đầu tư hơn 60 tỉ đồng cho giai đoạn 1, trường kế hoạch đầu tư thêm 50 tỉ đồng xây ký túc xá và thư viện điện tử vào năm học 2014-2015."
vn_mds,cluster_15,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8353846153846153,0.6178736517719569,0.46923076923076923,rouge-score,unicode_char,2,1,max_rouge_tuple,3585,224,1,5.276998842018656,8,1,"Thủ tướng Pakistan Nawaz Sharif đã lên tiếng phản đối các cuộc tấn công bằng UAV của Mỹ trên đất nước này trong chuyến thăm Mỹ, cho rằng hành động đó vi phạm chủ quyền, toàn vẹn lãnh thổ và luật pháp quốc tế. Tổ chức Ân xá Quốc tế (AI) và Tổ chức Giám sát nhân quyền (HRW) công bố báo cáo cáo buộc Mỹ có thể phạm tội ác chiến tranh do khiến nhiều dân thường thiệt mạng tại Pakistan và Yemen. AI còn cáo buộc tình báo Đức và các nước châu Âu hỗ trợ CIA cung cấp dữ liệu mục tiêu cho chương trình UAV. Đáp lại, người phát ngôn Nhà Trắng Jay Carney bác bỏ cáo buộc vi phạm luật pháp quốc tế, khẳng định Mỹ chọn phương thức ít gây tổn hại nhất cho người vô tội và chỉ ra sự khác biệt lớn trong số liệu thương vong giữa các bên."
vn_mds,cluster_150,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7883556254917387,0.5784081954294721,0.3697875688434304,rouge-score,unicode_char,2,1,max_rouge_tuple,3003,232,1,5.792612014920451,9,1,"Ngày 31/10, UBND tỉnh Quảng Nam đã đồng ý giải thể Trường THPT tư thục Hà Huy Tập tại TP Tam Kỳ theo Luật phá sản do tình trạng khó khăn kéo dài. Trong 3 năm gần đây, số lượng học sinh tại trường này giảm mạnh từ 1.200 xuống còn hơn 400 em, buộc nhà trường phải cho nhiều giáo viên nghỉ việc và cắt giảm 25% lương. Tương tự, Trường THPT tư thục Phạm Văn Đồng tại huyện Quế Sơn cũng rơi vào cảnh khó khăn khi chỉ tuyển được 43 học sinh cho cả 3 khối lớp, không đủ chi trả lương cho nhân viên. Nguyên nhân chính được xác định là do phương thức xét tuyển khiến tỉ lệ học sinh vào trường công lập đạt gần 93%, cùng với việc học phí trường tư thục cao hơn nhiều so với trường công lập."
vn_mds,cluster_151,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8190630048465266,0.5436893203883495,0.33925686591276255,rouge-score,unicode_char,2,1,max_rouge_tuple,4603,241,1,6.074813480023295,8,1,"Báo cáo việc làm tháng 9 của Mỹ cho thấy tình hình việc làm yếu hơn kỳ vọng với chỉ 148.000 việc làm mới được tạo ra, thấp hơn mức dự báo 180.000. Dữ liệu này làm gia tăng kỳ vọng Cục Dự trữ Liên bang (FED) sẽ trì hoãn việc cắt giảm chương trình nới lỏng định lượng QE3, tạo động lực cho giá vàng tăng. Ngay sau khi báo cáo công bố, giá vàng giao ngay tại Mỹ tăng gần 30 USD, đạt mức cao nhất trong hơn một tháng qua ở mức 1.343,1 USD/ounce. Tại Việt Nam, giá vàng SJC cũng tăng lên mức 37,35 - 37,50 triệu đồng/lượng. Đồng thời, các chỉ số chứng khoán như Dow Jones và S&P 500 đều lập kỷ lục mới. Giá USD tự do tại Hà Nội giảm nhẹ, trong khi quỹ SPDR Gold Trust bất ngờ mua ròng 6,6 tấn vàng, nâng tổng lượng nắm giữ lên 878,3 tấn."
vn_mds,cluster_152,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8723776223776223,0.6112084063047285,0.3583916083916084,rouge-score,unicode_char,2,1,max_rouge_tuple,3374,227,1,5.462422914919443,8,1,"Ngày 22/10, Chính phủ Cuba thông báo chấm dứt hệ thống ""tiền tệ kép"" kéo dài 19 năm bằng cách hợp nhất đồng peso và đồng peso chuyển đổi (CUC) thành một loại tiền chung. Đây là bước cải cách quan trọng nhằm khắc phục các rào cản kinh tế và bất bình đẳng thu nhập, vốn gây khó khăn cho người dân khi nhiều mặt hàng thiết yếu chỉ được bán bằng đồng CUC trong khi lương trả bằng đồng peso. Hội đồng Bộ trưởng đã thông qua lộ trình hợp nhất, ưu tiên áp dụng cho các tổ chức pháp nhân trước khi mở rộng sang khối tư nhân. Chính phủ cam kết tính toán kỹ lưỡng để bảo vệ nguồn thu nhập chính đáng và tiền gửi tiết kiệm của người dân, đồng thời duy trì trợ cấp giá cho một số mặt hàng. Chủ tịch Raul Castro thừa nhận hệ thống tiền tệ kép đã làm suy yếu nền kinh tế quốc đảo."
vn_mds,cluster_153,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8380782918149466,0.6114081996434938,0.5071174377224199,rouge-score,unicode_char,2,0,max_rouge_tuple,3474,273,1,6.129923166939989,7,1,"Tại Hội nghị Sơ kết 5 năm phối hợp phòng chống tội phạm giữa Tổng cục Cảnh sát phòng chống tội phạm và Tổng cục Thuế diễn ra ngày 22-10 tại Hà Nội, các cơ quan chức năng đánh giá tội phạm kinh tế, đặc biệt là tội phạm lĩnh vực thuế, đang gia tăng mạnh với thủ đoạn tinh vi và đa dạng. Báo cáo cho thấy mỗi năm cả nước phát hiện hơn 13.000 vụ tội phạm kinh tế, trong đó tội phạm trốn thuế chiếm gần 1.000 vụ (7%), gây thiệt hại hàng chục nghìn tỷ đồng. Trong giai đoạn 2007-2012, lực lượng chức năng đã xử lý hình sự 218 vụ, xử lý hành chính 10.155 vụ và thu hồi 782,6 tỷ đồng. Các hành vi phổ biến bao gồm bán hàng không xuất hóa đơn, mua bán hóa đơn bất hợp pháp và chuyển giá, đặc biệt là ở các doanh nghiệp FDI."
vn_mds,cluster_154,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8573573573573573,0.5939849624060151,0.47147147147147145,rouge-score,unicode_char,2,0,max_rouge_tuple,3509,239,1,5.97323485603556,9,1,"Sáng ngày 22/10, giá vàng SJC tại Hà Nội và TP.HCM được Tập đoàn DOJI niêm yết giảm so với phiên trước, dao động quanh mức 37,23 - 37,31 triệu đồng/lượng. Trong ngày, giá vàng trong nước tiếp tục điều chỉnh giảm và hiện cao hơn giá vàng thế giới khoảng 3,88 triệu đồng/lượng. Giá vàng thế giới biến động trái chiều, tăng vào buổi sáng và giảm vào buổi chiều, hiện ở mức 1.312,76 USD/oz do các nhà đầu tư thận trọng chờ đợi báo cáo việc làm phi nông nghiệp tháng 9 của Mỹ. Đồng thời, quỹ SPDR Gold Trust liên tục bán ròng vàng, gây áp lực giảm giá. Trên thị trường ngoại tệ, tỷ giá bình quân liên ngân hàng là 21.036 đồng/USD, trong khi giá USD tại các ngân hàng thương mại và thị trường tự do giữ mức ổn định. Các loại ngoại tệ khác và tỷ giá quốc tế như EUR/USD, USD/JPY cũng biến động không đáng kể."
vn_mds,cluster_155,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8724082934609251,0.694888178913738,0.5023923444976077,rouge-score,unicode_char,2,0,max_rouge_tuple,988,215,1,4.14562249998562,3,1,"Sáng ngày 22-10 tại Hà Nội, VietinBank và Công ty cổ phần Đèo Cả đã ký kết hợp đồng tài trợ tín dụng cho dự án đầu tư xây dựng hầm đường bộ qua đèo Cả - quốc lộ 1, thuộc tỉnh Phú Yên và tỉnh Khánh Hòa. Dự án thực hiện theo hình thức BOT với chiều dài 3.900 mét. Tổng mức đầu tư điều chỉnh của dự án là 6.500 tỉ đồng, trong đó VietinBank đóng góp vốn vay tương ứng với 83,43% (khoảng 5.423 tỉ đồng). Sau khi hoàn thành, dự án sẽ giúp tiết kiệm thời gian, chi phí, giảm tình trạng quá tải và nâng cao hiệu quả khai thác quốc lộ 1. Đồng thời, công trình đóng vai trò quan trọng trong việc phát triển các trung tâm kinh tế, công nghiệp và du lịch khu vực miền Trung, kết nối Phú Yên với khu kinh tế Vân Phong và thành phố Nha Trang."
